"NOMBRE"	"CALLE.Y.NUMERO"	"LOCALIDAD"	"MUNICIPIO"	"LAT_HITS"	"LNG_HITS"
"18 DE MARZO"	"CALLE 27"	"ZAVALA"	"SOTUTA"	"21.0024751546772"	"-89.8714195248457"
"PEDRO NOH BARON"	"CALLE 27"	"TELCHAC PUERTO"	"TELCHAC PUERTO"	"21.0390499801687"	"-89.8738811739429"
"VICTOR MANUEL MARTINEZ HERRERA"	"CALLE 27"	"TUNKAS"	"TUNKAS"	"20.3688710654286"	"-89.5138892984443"
"AMADO NERVO"	"CALLE 27"	"UMAN"	"UMAN"	"20.6275822875129"	"-88.227010111702"
"MANUEL CEPEDA PERAZA"	"CALLE 27"	"VALLADOLID"	"VALLADOLID"	"20.8460382550153"	"-88.5249857214392"
"INSTITUTO MODERNO AMERICANO"	"CALLE 27-A"	"MERIDA"	"MERIDA"	"21.2759768758582"	"-89.7068407338884"
"GVC GUARDERIA Y KINDER MONTESSORI ITZIMNA 144"	"CALLE 27-A 487"	"MERIDA"	"MERIDA"	"21.3128311488787"	"-89.5208327348545"
"REALIDADES PARA NIÑOS"	"CALLE 27 100 A"	"CONKAL"	"CONKAL"	"21.3053029625345"	"-89.5420007643819"
"SEBASTIAN DIAZ MARIN"	"CALLE 27 104"	"CHUMAYEL"	"CHUMAYEL"	"20.5992141167186"	"-89.0031506679435"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 27 105 A"	"KINI"	"MOTUL"	"20.6089306381242"	"-89.1139011638506"
"MIGUEL ALEMAN VALDEZ"	"CALLE 27 150"	"MERIDA"	"MERIDA"	"21.343960627996"	"-89.2455879123004"
"FEDERICO CHOPIN"	"CALLE 27 229"	"HUNUCMA"	"HUNUCMA"	"20.905442845644"	"-88.7489505570003"
"JUAN CRISOSTOMO CANO Y CANO"	"CALLE 27 257"	"MERIDA"	"MERIDA"	"20.9087559408415"	"-89.692752128289"
"MI PEQUEÑO MUNDO"	"CALLE 27 337"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.7023610057332"	"-88.1942290264682"
"JUSTO SIERRA MENDEZ"	"CALLE 27 95"	"DZONCAUICH"	"DZONCAUICH"	"21.0049804371622"	"-89.7122804478305"
"PABLO PICASSO"	"CALLE 27 97"	"BOKOBA"	"BOKOBA"	"21.036614581118"	"-89.5819640958705"
"TEODOSIO EVARISTO SOLIS ESTRADA"	"CALLE 28"	"DZILAM GONZALEZ"	"DZILAM GONZALEZ"	"21.0744000317355"	"-89.5137024611811"
"CHAN XI'PAL (NIÑOS PEQUEÑOS)"	"CALLE 28"	"KINCHIL"	"KINCHIL"	"20.4302879609184"	"-89.3020280940324"
"TUUNBEN SAASTAL"	"CALLE 28"	"PETO"	"PETO"	"21.1358899005645"	"-89.3117314990814"
"ZAZIL BEH"	"CALLE 28"	"SOTUTA"	"SOTUTA"	"20.9251957419607"	"-89.6748638101769"
"KAN PEPEN"	"CALLE 28"	"TEABO"	"TEABO"	"21.0115637279674"	"-89.873527604799"
"U ZAZIL CAH"	"CALLE 28"	"TUNKAS"	"TUNKAS"	"20.9427401982978"	"-89.5985416295275"
"PROFA. MILDRED AGUILAR BATES ESCALANTE"	"CALLE 28"	"VALLADOLID"	"VALLADOLID"	"21.0964192761141"	"-89.2863674307992"
"ALFREDO BARRERA VASQUEZ"	"CALLE 28-A 101"	"MAXCANU"	"MAXCANU"	"21.1227458183575"	"-88.8955324539436"
"MARIO BENEDETTI"	"CALLE 28-A 396"	"MERIDA"	"MERIDA"	"21.0024936331542"	"-89.17375949561"
"SEBASTIAN DIAZ MARIN"	"CALLE 28 104 NA"	"CHUMAYEL"	"CHUMAYEL"	"21.2833668243922"	"-88.9307701701991"
"GUILLERMO PALOMINO"	"CALLE 28 106"	"TECOH"	"TECOH"	"20.9183245090407"	"-89.9566250352196"
"JOSE GONZALEZ ROSADO"	"CALLE 28 106"	"TECOH"	"TECOH"	"20.1231206018909"	"-88.9322964167545"
"ROOSEVELT ERCE BARRON PECH"	"CALLE 28 113 NA"	"UMAN"	"UMAN"	"20.6011948752319"	"-89.0008841447927"
"RODOLFO ALCOCER ANDRADE"	"CALLE 28 127"	"SEYE"	"SEYE"	"20.4010682523345"	"-89.291792836936"
"BENITO JUAREZ"	"CALLE 28 134"	"DZEMUL"	"DZEMUL"	"20.8968656118074"	"-88.7554157012113"
"CONRADO MENENDEZ MENA"	"CALLE 28 144"	"TECOH"	"TECOH"	"20.6836486643422"	"-88.2019090827532"
"ALBERTO CARRERA TORRES"	"CALLE 28 157 A"	"TEKIT"	"TEKIT"	"20.5791860699103"	"-90.0146579735964"
"JUSTO SIERRA MENDEZ"	"CALLE 28 157 A"	"TEKIT"	"TEKIT"	"20.93590478573"	"-89.622396561084"
"JOSEFA ORTIZ DE DOMINGUEZ"	"CALLE 28 190"	"TEKAX DE ALVARO OBREGON"	"TEKAX"	"20.4352989390097"	"-89.2982978927398"
"MELCHOR OCAMPO"	"CALLE 28 203"	"MAMA"	"MAMA"	"20.7400026293376"	"-89.4777952260194"
"TIC TAC"	"CALLE 28 284"	"MERIDA"	"MERIDA"	"20.7414452778668"	"-89.4665601858172"
"15 DE MAYO"	"CALLE 28 NA"	"MERIDA"	"MERIDA"	"20.8966480762698"	"-89.7214786369396"
"FRANCISCO JAVIER MINA"	"CALLE 29"	"CHAPAB"	"CHAPAB"	"20.8338544212799"	"-89.3601055354094"
"CECILIO CHI"	"CALLE 29"	"KIMBILA"	"IZAMAL"	"21.2022028373921"	"-89.3062980666753"
"FELIPE CARRILLO PUERTO"	"CALLE 29"	"PROGRESO"	"PROGRESO"	"20.749586234281"	"-89.4819540514921"
"HUN-OL"	"CALLE 29-A"	"KANASIN"	"KANASIN"	"20.5317685068525"	"-89.3327264579062"
"MAA-TU'BZCEN"	"CALLE 29-A DIAGONAL"	"UMAN"	"UMAN"	"20.5290652116623"	"-89.3291015093347"
"LA HORA DE SER FELIZ"	"CALLE 29 101 A"	"UMAN"	"UMAN"	"20.1998430272643"	"-89.2852290810484"
"GABRIELA MISTRAL"	"CALLE 29 103 B"	"UMAN"	"UMAN"	"20.4792641278394"	"-89.3659684252014"
"POPOL VUH"	"CALLE 29 207"	"MANI"	"MANI"	"21.0030135543375"	"-89.5562233071349"
"ELVIA CARRILLO PUERTO"	"CALLE 29 282"	"PROGRESO"	"PROGRESO"	"20.9042661795"	"-89.6374021289871"
"FERNANDO CASTRO PACHECO"	"CALLE 29 331"	"TIZIMIN"	"TIZIMIN"	"20.4570791072201"	"-89.4539884678032"
"JOSEFA ORTIZ DE DOMINGUEZ"	"CALLE 29 94"	"SEYE"	"SEYE"	"20.2948075179124"	"-89.085126719944"
"BENITO JUAREZ GARCIA"	"CALLE 29 NA"	"TIZIMIN"	"TIZIMIN"	"20.9323617002036"	"-89.1177761401239"
"SAJKAB MUKUY"	"CALLE 3"	"TEMOZON"	"ABALA"	"21.2887791183315"	"-89.6400535708716"
"ALFREDO BARRERA VASQUEZ"	"CALLE 3-C (ENTRADA POR LA CALLE 117)"	"MERIDA"	"MERIDA"	"20.9199559197851"	"-89.5904524463902"
"MANUEL CRESCENCIO REJON Y ALCALA"	"CALLE 3-C (ENTRADA POR LA CALLE 117)"	"MERIDA"	"MERIDA"	"20.8742356424347"	"-89.7469164281085"
"SOR JUANA INES DE LA CRUZ"	"CALLE 30"	"MERIDA"	"MERIDA"	"20.8726379423691"	"-89.7373857994834"
"FILEMON VILLAFAÑA FARFAN"	"CALLE 30"	"PROGRESO"	"PROGRESO"	"20.9005009449167"	"-89.7273411958036"
"AGUSTIN MELGAR"	"CALLE 30"	"TZUCACAB"	"TZUCACAB"	"20.3883274002179"	"-89.395562774555"
"MANUEL ALCALA MARTIN"	"CALLE 30 100 NA"	"TZUCACAB"	"TZUCACAB"	"21.2867117418628"	"-89.6611169781875"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 30 205"	"YOTHOLIN"	"TICUL"	"21.1482095325377"	"-88.1676047741722"
"JUAN DE DIOS RODRIGUEZ HEREDIA"	"CALLE 30 274 E"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.8280077947724"	"-89.3762091282974"
"ANTONIO PLANCARTE"	"CALLE 30 285"	"IZAMAL"	"IZAMAL"	"21.1512840241804"	"-88.1608730695723"
"NARCISO BASSOLS GARCIA"	"CALLE 30 35"	"TECOH"	"TECOH"	"20.6877072424168"	"-89.6515433791832"
"HEROE DE NACOZARI"	"CALLE 31"	"SEYE"	"SEYE"	"20.8095427518309"	"-88.2014093174309"
"LAZARO CARDENAS DEL RIO"	"CALLE 31"	"TEABO"	"TEABO"	"20.952773935718"	"-89.6559332753375"
"U BEEJ PAAL (CAMINO DEL NIÑO)"	"CALLE 31-A"	"MERIDA"	"MERIDA"	"20.8926851373282"	"-89.6499022445906"
"ENRIQUE REBSAMEN"	"CALLE 31-A"	"MERIDA"	"MERIDA"	"20.9649655958219"	"-89.6659548192224"
"MARIA DOLORES RAMIREZ REGIL"	"CALLE 31-A 264 A"	"MERIDA"	"MERIDA"	"21.2827900271078"	"-89.6518321180514"
"FRANCISCO GABILONDO SOLER"	"CALLE 31 251 A"	"MERIDA"	"MERIDA"	"20.0767452392965"	"-89.0496960488933"
"FRANCISCO GABILONDO SOLER"	"CALLE 31 251 A"	"MERIDA"	"MERIDA"	"20.0728231610293"	"-89.0566694620597"
"JUEGO DE NIÑOS"	"CALLE 31 662 B-C"	"MERIDA"	"MERIDA"	"20.3257443419965"	"-89.4508766041268"
"JUAN ENRIQUE PESTALOZZI"	"CALLE 31 84 A"	"TEMAX"	"TEMAX"	"21.0867320181977"	"-89.2783794570288"
"AVELINA CARDENAS REJON"	"CALLE 31 93"	"TEMAX"	"TEMAX"	"20.9335010463976"	"-89.0427572771179"
"LA ALEGRIA DEL NIÑO"	"CALLE 31 97"	"PROGRESO"	"PROGRESO"	"20.7372606968471"	"-89.4734931868563"
"HERMENEGILDO GALEANA"	"CALLE 32"	"PETO"	"PETO"	"20.8430013074991"	"-89.3687455044707"
"TERESA DE JESUS GOMEZ DOMINGUEZ"	"CALLE 32"	"TICUL"	"TICUL"	"20.3916009125336"	"-89.2907303618039"
"LUIS ROSADO VEGA"	"CALLE 32-A"	"UMAN"	"UMAN"	"21.0618092324442"	"-89.6251663525052"
"KO'ONE'EX KAANBAL"	"CALLE 32-A 143"	"CHEMAX"	"CHEMAX"	"20.97500823639"	"-89.5805239550171"
"GERTRUDIS MALDONADO DE G"	"CALLE 32 109"	"TUNKAS"	"TUNKAS"	"20.9101136616174"	"-89.6207809856153"
"GUARDERIA ATENEO DE MERIDA"	"CALLE 32 151"	"MERIDA"	"MERIDA"	"20.929840563808"	"-89.6273575580164"
"ATENEO DE MERIDA"	"CALLE 32 151"	"MERIDA"	"MERIDA"	"21.0064622908313"	"-89.6854548674854"
"ATENEO DE MERIDA"	"CALLE 32 151"	"MERIDA"	"MERIDA"	"21.0619929204839"	"-89.6137819833082"
"ATENEO DE MERIDA"	"CALLE 32 151"	"MERIDA"	"MERIDA"	"21.155566772366"	"-88.9415057102777"
"IGNACIO M ALTAMIRANO"	"CALLE 32 177"	"TEABO"	"TEABO"	"21.1450195111283"	"-88.9538371010873"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 32 203"	"PETO"	"PETO"	"21.2784913295968"	"-89.6953682813468"
"BENITO JUAREZ GARCIA"	"CALLE 32 205"	"TEABO"	"TEABO"	"20.1104460950384"	"-88.9309536900917"
"ANGELA GONZALEZ BENITEZ DE MDEZ DE LA PEÑA"	"CALLE 32 301 A"	"IZAMAL"	"IZAMAL"	"20.4096064272543"	"-89.5321946721109"
"JOSEFA ORTIZ DE DOMINGUEZ"	"CALLE 32 402"	"CHIKINDZONOT"	"CHIKINDZONOT"	"20.8813107896526"	"-89.7496733622597"
"GONZALO GUERRERO"	"CALLE 32 93"	"KOMCHEN"	"MERIDA"	"20.6577226636256"	"-87.9300999261713"
"JACINTO CANEK"	"CALLE 32 CARRETERA HOCTUN-XOCCHEL"	"HOCTUN"	"HOCTUN"	"20.9001318231248"	"-88.7483406013557"
"LIGIA TRINIDAD CAMARA BLUM"	"CALLE 32 SN"	"UMAN"	"UMAN"	"20.9193295686972"	"-89.6280896593986"
"LUZ MARIA SERRADEL"	"CALLE 33"	"AKIL"	"AKIL"	"21.034768257974"	"-89.6077141506116"
"RUBEN DARIO HERRERA MARTINEZ"	"CALLE 33"	"HUNUCMA"	"HUNUCMA"	"20.8930858176855"	"-89.6600256263572"
"ROMULO ROZO"	"CALLE 33"	"PROGRESO"	"PROGRESO"	"20.9273949820102"	"-89.6329028551952"
"RAFAEL RAMIREZ CASTAÑEDA"	"CALLE 33"	"SEYE"	"SEYE"	"20.400489025242"	"-89.2798884120239"
"BENITO JUAREZ GARCIA"	"CALLE 33"	"TEKIT"	"TEKIT"	"20.1235449039809"	"-88.9080292403957"
"ROSAS DE LA INFANCIA"	"CALLE 33"	"TEMAX"	"TEMAX"	"20.4010962318058"	"-89.2888792834435"
"JOSE MARIA PINO SUAREZ"	"CALLE 33"	"VALLADOLID"	"VALLADOLID"	"20.9270885572482"	"-89.0231991681629"
"MONTESSORI"	"CALLE 33-B 552"	"MERIDA"	"MERIDA"	"20.3299195479887"	"-88.4850229772279"
"FRANCISCO SAURI VILLAFAÑA"	"CALLE 33 103"	"TEMAX"	"TEMAX"	"21.1022026347879"	"-89.656260428305"
"ALVARO OBREGON"	"CALLE 33 149"	"PROGRESO"	"PROGRESO"	"20.8751863076712"	"-89.2028351620946"
"COSME DAMIAN CRESPO"	"CALLE 33 149"	"TEMAX"	"TEMAX"	"20.9197600273579"	"-89.6881155442303"
"NARCISO MENDOZA"	"CALLE 33 306 B"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.2506944917816"	"-89.347577392713"
"CRESCENCIO CARRILLO Y ANCONA"	"CALLE 33 437"	"TIZIMIN"	"TIZIMIN"	"21.0380180710273"	"-89.8773208389011"
"CRESCENCIO CARRILLO Y ANCONA"	"CALLE 33 437"	"TIZIMIN"	"TIZIMIN"	"21.2846550124635"	"-89.6606137460496"
"VICENTE GUERRERO"	"CALLE 33 98 NA"	"TZUCACAB"	"TZUCACAB"	"20.8401158773193"	"-89.3815811164293"
"JOSE VASCONCELOS"	"CALLE 33 99"	"HALACHO"	"HALACHO"	"20.5287268053785"	"-89.3333785685474"
"RAFAEL RAMIREZ CASTAÑEDA"	"CALLE 33 99"	"HALACHO"	"HALACHO"	"21.1535341455863"	"-88.9262349404363"
"VICTOR CERVERA PACHECO"	"CALLE 34"	"MERIDA"	"MERIDA"	"20.6979350607248"	"-88.2041295131612"
"FIDELIO QUINTAL MARTIN"	"CALLE 34"	"MUNA"	"MUNA"	"20.980239613257"	"-89.5690589451733"
"BENITO JUAREZ GARCIA"	"CALLE 34"	"TICUL"	"TICUL"	"21.1548125361781"	"-88.933508649978"
"JESUS REYES HEROLES"	"CALLE 34 102 A"	"TECOH"	"TECOH"	"21.2848231107271"	"-89.6364891544567"
"CHILAM BALAM"	"CALLE 34 105 A"	"CHUMAYEL"	"CHUMAYEL"	"21.1548252141468"	"-88.9438559802928"
"JOSE MARIA PINO SUAREZ"	"CALLE 34 201"	"PETO"	"PETO"	"21.08720564997"	"-89.274413109862"
"JUAN ESCUTIA"	"CALLE 35"	"PETO"	"PETO"	"21.1355819155525"	"-88.1511504519721"
"CENTRO EDUCATIVO KAAM-BAL"	"CALLE 35 107"	"TIXKOKOB"	"TIXKOKOB"	"21.147180720486"	"-88.1455086896141"
"ROSARIO CASTELLANOS FIGUEROA"	"CALLE 35 203"	"MERIDA"	"MERIDA"	"20.0578730170937"	"-89.0543349438876"
"GUILLERMO PRIETO"	"CALLE 35 96"	"TIXKOKOB"	"TIXKOKOB"	"20.4697422765036"	"-90.0703352663639"
"GUADALUPE VICTORIA"	"CALLE 36"	"AKIL"	"AKIL"	"20.4994253331153"	"-90.0691791593074"
"20 DE NOVIEMBRE"	"CALLE 36"	"AKIL"	"AKIL"	"20.9012919901979"	"-89.6454077617661"
"GUILLERMO PRIETO"	"CALLE 36"	"TIXKOKOB"	"TIXKOKOB"	"20.4913314194979"	"-89.7166023818207"
"FELIPE CARRILLO PUERTO"	"CALLE 36-A"	"PETO"	"PETO"	"20.3970449582476"	"-89.5242705627247"
"CHILAM BALAM"	"CALLE 36 105"	"CHUMAYEL"	"CHUMAYEL"	"20.7444094160391"	"-89.4647726035152"
"AGUSTIN VADILLO CICERO"	"CALLE 36 65"	"OXKUTZCAB"	"OXKUTZCAB"	"20.4320783250879"	"-89.2969627038836"
"RAFAEL RAMIREZ CASTAÑEDA"	"CALLE 37"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.1240541927941"	"-88.9265880430015"
"CONSUELO RUZ DE FERNANDEZ"	"CALLE 37"	"PROGRESO"	"PROGRESO"	"20.1180683413806"	"-88.9271065260937"
"BEATRIZ RODRIGUEZ GUILLERMO"	"CALLE 37"	"TICUL"	"TICUL"	"21.0000779092359"	"-89.4005424714862"
"BENITO JUAREZ GARCIA"	"CALLE 37 165 NA"	"PETO"	"PETO"	"20.9224839127565"	"-89.656070706998"
"VALENTIN GOMEZ FARIAS"	"CALLE 37 334"	"MERIDA"	"MERIDA"	"20.9980996829182"	"-89.4027196505057"
"JOSE MARTI"	"CALLE 38"	"TEKAX DE ALVARO OBREGON"	"TEKAX"	"20.2541948229642"	"-89.3525430999167"
"CENTRO DE CUIDADO AL BEBE Y AL INFANTE"	"CALLE 38 446"	"MERIDA"	"MERIDA"	"20.2498059584809"	"-89.3489901423172"
"AIDA MEJIA SALAZAR GOMEZ"	"CALLE 38 446"	"MERIDA"	"MERIDA"	"21.0040825018368"	"-89.400174651157"
"PROFA. AIDA MEJIA SALAZAR DE GOMEZ"	"CALLE 38 446"	"MERIDA"	"MERIDA"	"20.1305947145903"	"-88.9057179983678"
"MARIA DEL SOCORRO GRAJALES MARTIN"	"CALLE 39-A"	"MERIDA"	"MERIDA"	"20.4359005971929"	"-89.2970262215981"
"LAURA MENDEZ DE CUENCA"	"CALLE 39-A SN"	"MERIDA"	"MERIDA"	"20.3162574879381"	"-89.429118106217"
"FULGENCIO ALCOCER PEREZ"	"CALLE 39 205"	"VALLADOLID"	"VALLADOLID"	"21.0896741671598"	"-89.2712111876003"
"RAFAEL CHAZARO PEREZ"	"CALLE 39 85"	"TEMAX"	"TEMAX"	"21.2761685197215"	"-89.7092132737002"
"HUNAB KU"	"CALLE 4-B 379 F"	"KANASIN"	"KANASIN"	"20.3957825302879"	"-89.5434174101821"
"FELIPA POOT"	"CALLE 4-B 379 F"	"KANASIN"	"KANASIN"	"20.1274853594709"	"-88.9287231546002"
"PREESCOLAR X-KANAN"	"CALLE 4 281"	"MERIDA"	"MERIDA"	"20.9760895169051"	"-89.6303221184837"
"JACINTO CANEK"	"CALLE 4 NA"	"PISTE"	"TINUM"	"20.2130447872172"	"-89.2853517933732"
"ADOLFO LOPEZ MATEOS"	"CALLE 4 SN"	"HUHI"	"HUHI"	"20.9773291700537"	"-89.6334231965075"
"GRACIANO RICALDE GAMBOA"	"CALLE 40"	"MUNA"	"MUNA"	"21.0091585199339"	"-89.6398144832118"
"JUAN JACOBO ROUSSEAU"	"CALLE 40 453"	"MERIDA"	"MERIDA"	"20.9956538073359"	"-89.6461280260313"
"CONSUELO ZAVALA CASTILLO"	"CALLE 41"	"AKIL"	"AKIL"	"21.0158016187039"	"-89.6455760971054"
"JOSE MARIA PINO SUAREZ"	"CALLE 41"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"20.9186863799621"	"-89.6428746287482"
"NICOLAS BRAVO"	"CALLE 41"	"EL CUYO"	"TIZIMIN"	"20.6884113687179"	"-88.1862469986802"
"ADOLFO GASPAR MENDOZA MENDOZA"	"CALLE 41"	"VALLADOLID"	"VALLADOLID"	"21.1386608594773"	"-88.9344924491648"
"JUAN DE JAUREGUI"	"CALLE 41-B 339"	"MERIDA"	"MERIDA"	"20.9202308133098"	"-89.5753532995711"
"NUEVA CREACION"	"CALLE 41 613"	"UMAN"	"UMAN"	"20.929834158364"	"-89.5469014973437"
"NUEVA CREACION"	"CALLE 41 613 NA"	"UMAN"	"UMAN"	"20.9695801561943"	"-89.6740510660483"
"EMILIANO ZAPATA"	"CALLE 41 97"	"TZUCACAB"	"TZUCACAB"	"20.6977931242365"	"-88.58971153109"
"HEROE DE LA PATRIA"	"CALLE 42"	"TICUL"	"TICUL"	"20.7230727676192"	"-89.1678626594204"
"ESCUELA SECUNDARIA TECNICA NUM. 73"	"CALLE 42 NA"	"UMAN"	"UMAN"	"20.4954770480644"	"-89.7082038064205"
"EMILIANO ZAPATA"	"CALLE 42 NORTE"	"TEKAX DE ALVARO OBREGON"	"TEKAX"	"21.0259336839211"	"-89.6249232546164"
"GUARDERIA VECINAL COMUNITARIA ESQUEMA UNICO NUM. 783"	"CALLE 43"	"VALLADOLID"	"VALLADOLID"	"20.2649946318132"	"-89.3560691400963"
"CENTRO EDUCATIVO CHARBEL"	"CALLE 43-A 829 NA"	"MERIDA"	"MERIDA"	"21.1022758364208"	"-89.272902382936"
"NICOLAS BRAVO"	"CALLE 43 300"	"MOTUL DE CARRILLO PUERTO"	"MOTUL"	"21.5186837406489"	"-87.6824994147077"
"BENITO JUAREZ GARCIA"	"CALLE 44"	"IZAMAL"	"IZAMAL"	"20.6922334430089"	"-88.1934925655689"
"EDUARDO URZAIZ RODRIGUEZ"	"CALLE 44 177"	"TEKAX DE ALVARO OBREGON"	"TEKAX"	"21.0118414262572"	"-89.6399867857386"
"JUSTO SIERRA MENDEZ"	"CALLE 45"	"MERIDA"	"MERIDA"	"20.9023048773406"	"-89.7222360324158"
"MARIA AMADA CARDENAS DE ALONZO"	"CALLE 45"	"PETO"	"PETO"	"20.8840628132269"	"-89.7416704132577"
"JEAN MARCO ITARD"	"CALLE 45 151"	"MERIDA"	"MERIDA"	"20.073012846069"	"-89.0399660547831"
"INSTITUTO PEDAGOGICO DE LA CRUZ"	"CALLE 45 170"	"MERIDA"	"MERIDA"	"20.4032829429048"	"-89.5591845865801"
"INSTITUTO PARA EL APRENDIZAJE ILIMITADO"	"CALLE 45 170"	"MERIDA"	"MERIDA"	"20.8918007811499"	"-89.7486267415534"
"BENITO JUAREZ GARCIA"	"CALLE 46"	"MERIDA"	"MERIDA"	"20.2056351712426"	"-89.2749150954999"
"RAMON NAVARRETE ROSADO"	"CALLE 46"	"MERIDA"	"MERIDA"	"20.6807540085847"	"-88.1938276888464"
"BENITO JUAREZ GARCIA"	"CALLE 46"	"MERIDA"	"MERIDA"	"21.0179431310728"	"-89.6049302737831"
"MIGUEL HIDALGO Y COSTILLA"	"CALLE 46"	"MERIDA"	"MERIDA"	"21.0895513255605"	"-89.2742438579788"
"JUSTO SIERRA O'REILLY"	"CALLE 46"	"OXKUTZCAB"	"OXKUTZCAB"	"20.9459973295154"	"-89.0181509105763"
"JOSE A. GONZALEZ ROSADO"	"CALLE 46-A 536"	"MERIDA"	"MERIDA"	"20.2099123587724"	"-89.2805516555708"
"MOVIMIENTO OBRERO MEXICANO"	"CALLE 46-B"	"MERIDA"	"MERIDA"	"20.9547266386407"	"-89.5868492086184"
"CASITA FELIZ"	"CALLE 46 377"	"MERIDA"	"MERIDA"	"20.1246811143449"	"-88.9147434522992"
"SEBASTIAN LERDO DE TEJADA"	"CALLE 46 377"	"MERIDA"	"MERIDA"	"21.0415362446457"	"-89.6163306104978"
"REMIGIO AGUILAR SOSA"	"CALLE 46 402"	"MERIDA"	"MERIDA"	"20.9795408687233"	"-89.6512216968838"
"JOSE GONZALEZ BEYTIA"	"CALLE 46 402"	"MERIDA"	"MERIDA"	"20.9791444690699"	"-89.6871233471546"
"PEQUEÑOS SABIOS"	"CALLE 46 98 B"	"OXKUTZCAB"	"OXKUTZCAB"	"21.0228261647994"	"-89.5663859295571"
"COMUNIDAD EDUCATIVA PENINSULAR DEL MAYAB"	"CALLE 46 98 B"	"OXKUTZCAB"	"OXKUTZCAB"	"20.9956379003292"	"-89.6920344263793"
"CARMELA MARTINEZ HERNANDEZ DE ROCHE"	"CALLE 47"	"LAS COLORADAS"	"RIO LAGARTOS"	"20.9635554358303"	"-89.5830052071125"
"JOAQUIN ROCHE ARCE"	"CALLE 47"	"LAS COLORADAS"	"RIO LAGARTOS"	"20.9541129088682"	"-89.6310247796297"
"JARDIN MI PRIMER APRENDIZAJE"	"CALLE 47 171 A"	"TEKAX DE ALVARO OBREGON"	"TEKAX"	"20.3081528609887"	"-89.424936582707"
"CENTRO EDUCATIVO EL PATIO DE MI CASA"	"CALLE 48-A 717"	"MERIDA"	"MERIDA"	"20.9536844674678"	"-89.7062020484426"
"5 DE FEBRERO"	"CALLE 49"	"SAN FRANCISCO"	"VALLADOLID"	"21.0179650010826"	"-89.6402591737949"
"COLEGIO DEWEY"	"CALLE 49-A 620"	"MERIDA"	"MERIDA"	"21.0017260153706"	"-89.6328964582475"
"MUNDO INFANTIL"	"CALLE 49-B 162"	"MERIDA"	"MERIDA"	"20.9546768566372"	"-89.5743134200027"
"EDOUARD CLAPAREDE"	"CALLE 49-B 162"	"MERIDA"	"MERIDA"	"20.9708295747777"	"-89.5988111596168"
"RUFINO BLANCO FOMBONA"	"CALLE 49-B 162"	"MERIDA"	"MERIDA"	"20.9467860346483"	"-89.5735534000197"
"COLEGIO BILINGUE DE MERIDA"	"CALLE 49 275 A"	"MERIDA"	"MERIDA"	"20.3082984412192"	"-89.4055826065671"
"RODOLFO MENENDEZ DE LA PEÑA"	"CALLE 49 571"	"MERIDA"	"MERIDA"	"20.3115850686622"	"-89.4182731188068"
"RODOLFO MENENDEZ DE LA PEÑA"	"CALLE 49 571"	"MERIDA"	"MERIDA"	"21.6079548577341"	"-87.9939163577064"
"RODOLFO MENENDEZ DE LA PEÑA"	"CALLE 49 571"	"MERIDA"	"MERIDA"	"21.6047199940255"	"-87.9903686331592"
"JUANA FIGUEROA"	"CALLE 5"	"SISAL"	"HUNUCMA"	"20.2027574386362"	"-89.2789921163384"
"ROSARIO CASTELLANOS"	"CALLE 5"	"MERIDA"	"MERIDA"	"20.9950858151526"	"-89.714256021931"
"INSTITUTO CUMBRES"	"CALLE 5"	"MERIDA"	"MERIDA"	"21.3939910689845"	"-88.3303600357395"
"CHICHEN ITZA"	"CALLE 5-A 321"	"MERIDA"	"MERIDA"	"21.0359901452754"	"-89.633302649983"
"RAFAEL CHAZARO PEREZ"	"CALLE 5-C 320"	"MERIDA"	"MERIDA"	"21.0136123306677"	"-89.6064971549136"
"GABRIELA MISTRAL"	"CALLE 5-C 465"	"MERIDA"	"MERIDA"	"20.9218699021695"	"-89.6172175588914"
"DUM Y DEE"	"CALLE 5-F 474"	"MERIDA"	"MERIDA"	"20.9313632037148"	"-89.6479836288703"
"BENITO JUAREZ GARCIA"	"CALLE 5-H"	"MERIDA"	"MERIDA"	"20.9440965873825"	"-89.6910529022283"
"KOMENSKI"	"CALLE 5 135"	"MERIDA"	"MERIDA"	"20.994031651276"	"-89.5911693107766"
"INSTITUTO CUMBRES"	"CALLE 5 169"	"MERIDA"	"MERIDA"	"20.9476143551114"	"-89.6972482371379"
"CRAYOLAS"	"CALLE 5 587"	"MERIDA"	"MERIDA"	"21.0073193048249"	"-89.6222982522334"
"JOSE ALAYOLA PREVE"	"CALLE 5 93"	"CELESTUN"	"CELESTUN"	"21.1662395908011"	"-90.0307961073629"
"PREESCOLAR COMUNITARIO"	"CALLE 5 DE MAYO"	"AKIL"	"AKIL"	"21.0236795377254"	"-89.6740528697925"
"INSTITUTO GODWIN"	"CALLE 5 GLORIETA CUMBRES"	"MERIDA"	"MERIDA"	"20.9326946715597"	"-89.6804491239135"
