NOMBRE,CALLE+Y+NUMERO,LOCALIDAD,MUNICIPIO
BENITO+JUAREZ+GARCIA,CALLE+60,TEYA,KANASIN
NUEVA+CREACION,CALLE+60,MERIDA,MERIDA
ESCUELA+PRIMARIA,CALLE+60,MERIDA,MERIDA
ESCUELA+SECUNDARIA+TECNICA+NUM.+2,CALLE+60,MERIDA,MERIDA
CENTRO+UNIVERSITARIO+MONTEJO,CALLE+60+106,MERIDA,MERIDA
JOSE+VASCONCELOS,CALLE+60+381+A,MERIDA,MERIDA
HISPANO+MEXICANO-A.C.,CALLE+60+382,MERIDA,MERIDA
HISPANO+MEXICANO,CALLE+60+382,MERIDA,MERIDA
HIDALGO,CALLE+60+384,MERIDA,MERIDA
CENTRO+ESCOLAR+UNESCO,CALLE+60+387,MERIDA,MERIDA
GUARDERIA+VECINAL+COMUNITARIA+NUM.+689,CALLE+60+485,MERIDA,MERIDA
CONSUELO+ZAVALA,CALLE+60+604,MERIDA,MERIDA
CONSUELO+ZAVALA,CALLE+60+604,MERIDA,MERIDA
AMPARO+CARRILLO+DE+BUENFIL,CALLE+60+714+C,MERIDA,MERIDA
JOAQUIN+PEON+AZNAR,CALLE+60+718,MERIDA,MERIDA
JOAQUIN+PEON+AZNAR,CALLE+60+718,MERIDA,MERIDA
JOAQUIN+PEON+AZNAR,CALLE+60+718,MERIDA,MERIDA
SERAPIO+BAQUEIRO+PREVE,CALLE+60+765,MERIDA,MERIDA
VASCO+DE+QUIROGA,CALLE+60+774,MERIDA,MERIDA
VASCO+DE+QUIROGA,CALLE+60+774,MERIDA,MERIDA
VASCO+DE+QUIROGA,CALLE+60+776,MERIDA,MERIDA
EMILIANO+ZAPATA,CALLE+60+839,MERIDA,MERIDA
MERIDA,CALLE+60+KILOMETRO+4.5+ANTIGUA+CARRETERA+A+PROGRESO,MERIDA,MERIDA
JUAN+MIGUEL+CASTRO,CALLE+60+SN,CAMPESTRE+FLAMBOYANES,PROGRESO
LUIS+ESPINOSA+MORALES,CALLE+61,MERIDA,MERIDA
RAQUEL+DZIB+CICERO,CALLE+61,PETO,PETO
FLAVIO+CLEMENTE+CHAB+IZQUIERDO,CALLE+61,TIZIMIN,TIZIMIN
TUUMBEN+K'IIN,CALLE+61,SANTA+BARBARA+I,UMAN
PLANETA+AZUL,CALLE+61-A+386,MERIDA,MERIDA
LAS+AMERICAS,CALLE+61-A+620,MERIDA,MERIDA
LIBERTAD+MENENDEZ,CALLE+61-A+620,MERIDA,MERIDA
EVA+SAMANO+BISHOP,CALLE+61+195,TEKAX+DE+ALVARO+OBREGON,TEKAX
MIS+PALOMITAS,CALLE+61+245,MERIDA,MERIDA
NIÑOS+DE+AMERICA,CALLE+61+254,MERIDA,MERIDA
ESTADO+DE+SONORA,CALLE+61+285,MERIDA,MERIDA
BENITO+JUAREZ+GARCIA,CALLE+61+287,MERIDA,MERIDA
REMIGIO+AGUILAR+SOSA,CALLE+61+321,TIZIMIN,TIZIMIN
MEXICANA+DEL+MAYAB,CALLE+61+322,MERIDA,MERIDA
MEXICANA+DEL+MAYAB,CALLE+61+322,MERIDA,MERIDA
ACUARELAS,CALLE+61+350+X,MERIDA,MERIDA
DELIO+MORENO+CANTON,CALLE+61+365+A,MERIDA,MERIDA
BINET,CALLE+61+371+A,MERIDA,MERIDA
ALUXES+DEL+MAYAB+ISSSTE,CALLE+61+537,MERIDA,MERIDA
CARLOS+CASTRO+MORALES,CALLE+61+632,MERIDA,MERIDA
GUARDERIA+PARTICIPATIVA+NUM.+112+MARCELO+CANTO+ESPARZA,CALLE+61+680,MERIDA,MERIDA
JACINTO+CANEK,CALLE+62,MERIDA,MERIDA
JUAN+CRISOSTOMO+CANO+Y+CANO,CALLE+62,PROGRESO,PROGRESO
ZAZIL+HA,CALLE+62,TIZIMIN,TIZIMIN
ANTONIO+MEDIZ+BOLIO,CALLE+62+198,VALLADOLID,VALLADOLID
INSTITUTO+COMERCIAL+BANCARIO+A+C,CALLE+62+373,MERIDA,MERIDA
NUEVA+VIDA,CALLE+62+538+A,MERIDA,MERIDA
SANTO+TOMAS+DE+AQUINO,CALLE+62+554,MERIDA,MERIDA
GONZALO+LOPEZ+MANZANERO,CALLE+62+588,MERIDA,MERIDA
ALIANZA+DE+CAMIONEROS,CALLE+62+588+A,MERIDA,MERIDA
INSTITUTO+PSICOPEDAGOGICO+GABRIEL+F.+DE+J.+MOGUEL+VAZQUEZ,CALLE+62+617,MERIDA,MERIDA
ESCUELA+SECUNDARIA+TECNICA+NUM.+44,CALLE+63,MERIDA,MERIDA
SEBASTIAN+MOLAS,CALLE+63-A,TIZIMIN,TIZIMIN
SEBASTIAN+MOLAS,CALLE+63-A,TIZIMIN,TIZIMIN
EMILIO+PORTES+GIL,CALLE+63-B+672,MERIDA,MERIDA
ESCUELA+SECUNDARIA+TECNICA+NUM.+58,CALLE+63+123,MERIDA,MERIDA
MARIAPOLIS,CALLE+63+506,MERIDA,MERIDA
FELIPE+CARRILLO+PUERTO,CALLE+63+515,MERIDA,MERIDA
MANUEL+SARRADO,CALLE+63+532,MERIDA,MERIDA
JOSEFA+ORTIZ+DE+DOMINGUEZ,CALLE+63+546,MERIDA,MERIDA
CHAK+PEEPEN,CALLE+64,MERIDA,MERIDA
VICENTE+GUERRERO,CALLE+64,PROGRESO,PROGRESO
RICARDO+FLORES+MAGON,CALLE+64,TEKAX+DE+ALVARO+OBREGON,TEKAX
RICARDO+FLORES+MAGON,CALLE+64,TEKAX+DE+ALVARO+OBREGON,TEKAX
CHILAM-BALAM,CALLE+64,VALLADOLID,VALLADOLID
ESCUELA+SECUNDARIA+TECNICA+NUM.+75,CALLE+64-A,MERIDA,MERIDA
NUEVA+CREACION,CALLE+64-A+654+NA,MERIDA,MERIDA
FRANCISCO+DE+MONTEJO+Y+LEON,CALLE+64-B,MERIDA,MERIDA
ESTADO+DE+MEXICO,CALLE+64-H+560,MERIDA,MERIDA
DELIO+MORENO+CANTON,CALLE+64-H+621+B,MERIDA,MERIDA
ELDA+MARGARITA+AGUILAR+LLANES,CALLE+64-J+571,MERIDA,MERIDA
EMMA+GODOY,CALLE+64+173,MERIDA,MERIDA
RAQUEL+DZIB+CICERO,CALLE+64+322,MERIDA,MERIDA
GUARDERIA+ROMINA,CALLE+64+371+B,MERIDA,MERIDA
EDUCACION+Y+PATRIA-A.C.,CALLE+64+485,MERIDA,MERIDA
EDUCACION+Y+PATRIA,CALLE+64+485,MERIDA,MERIDA
VICENTE+MARIA+VELAZQUEZ,CALLE+64+550,MERIDA,MERIDA
GONZALO+LOPEZ+MANZANERO,CALLE+64+602+A,MERIDA,MERIDA
EL+MUNDO+DE+LOS+NIÑOS,CALLE+64+707+A,MERIDA,MERIDA
ALFONSO+CASO,CALLE+64+709+A,MERIDA,MERIDA
ALFONSO+CASO,CALLE+64+709+A,MERIDA,MERIDA
RICARDO+PALMERIN+PAVIA,CALLE+65,MERIDA,MERIDA
ARTEMIO+ALPIZAR+RUZ,CALLE+65-A,MERIDA,MERIDA
ARTEMIO+ALPIZAR+RUZ,CALLE+65-A,MERIDA,MERIDA
JOSEFA+ORTIZ+DE+DOMINGUEZ,CALLE+65-A,MERIDA,MERIDA
DONACIANO+AKE+CHALE,CALLE+65-A,MERIDA,MERIDA
CENTRO+ESCOLAR+JAIME+TORRES+BODET,CALLE+65-A+104,MERIDA,MERIDA
VICTOR+MANUEL+MARTINEZ+HERRERA,CALLE+65-E+212,KANASIN,KANASIN
JOSE+VASCONCELOS,CALLE+65-E+212,KANASIN,KANASIN
MIGUEL+LEON+PORTILLA,CALLE+65+104,MERIDA,MERIDA
JOSE+DE+LA+LUZ+MENA+ALCOCER,CALLE+65+272+B,MERIDA,MERIDA
KAROL+JOZEF+WOJTILA,CALLE+65+315+B-E-G,MERIDA,MERIDA
U-BEEJIL+KAAN+BAAL+(EL+CAMINO+DEL+SABER),CALLE+65+315+E-G,MERIDA,MERIDA
TERESA+DE+CALCUTA,CALLE+65+315+E-G,MERIDA,MERIDA
ALTAMIRANO,CALLE+65+343,MERIDA,MERIDA
LOURDES,CALLE+65+344,MERIDA,MERIDA
GUARDERIA+ORDINARIA+001+INSTITUTO+MEXICANO+DEL+SEGURO+SOCIAL,CALLE+65+403+A,MERIDA,MERIDA
PATRIA,CALLE+65+434,MERIDA,MERIDA
LA+ESCUELITA+DE+FELIPITO,CALLE+65+597,MERIDA,MERIDA
JUAN+DE+LA+BARRERA,CALLE+65+597,MERIDA,MERIDA
FRANCISCO+I.+MADERO,CALLE+65+695,MERIDA,MERIDA
JOSE+ESTEBAN+SOLIS,CALLE+65+695+NA,MERIDA,MERIDA
EDUARDO+URZAIZ+RODRIGUEZ,CALLE+66,KANASIN,KANASIN
NIÑOS+HEROES,CALLE+66-C,MERIDA,MERIDA
GUARDERIA+ATENEO+DE+MERIDA-PROGRESO,CALLE+66+122+A,PROGRESO,PROGRESO
EDUCACION+Y+PATRIA,CALLE+66+484,MERIDA,MERIDA
INJUME,CALLE+66+591,MERIDA,MERIDA
INSTITUTO+JUAREZ,CALLE+66+591,MERIDA,MERIDA
INSTITUTO+JUAREZ,CALLE+66+591,MERIDA,MERIDA
ALBERT+EINSTEIN,CALLE+66+618+C,MERIDA,MERIDA
ALBERT+EINSTEIN,CALLE+66+618+C,MERIDA,MERIDA
EJERCITO+NACIONAL,CALLE+66+757+B,MERIDA,MERIDA
ROSALINDA+ESPINOSA+ORTIZ,CALLE+67,KANASIN,KANASIN
CONSUELO+ANDRADE,CALLE+67,MERIDA,MERIDA
DULCE+PRIMAVERA,CALLE+67-A,MERIDA,MERIDA
ROSA+MARIA+NEGRON+UGARTE,CALLE+67-F+427,MERIDA,MERIDA
VIGOTSKY,CALLE+67-LL+411,MERIDA,MERIDA
GVC+GUARDERIAS+DEL+MAYAB+LOS+PERIQUITOS,CALLE+67+203+E,MERIDA,MERIDA
NARCEDALIA+GARCIA+AGUILAR,CALLE+67+437+B,MERIDA,MERIDA
NARCEDALIA+GARCIA+AGUILAR,CALLE+67+437+B,MERIDA,MERIDA
JOSEFINA+PATRON+MENDEZ+DE+GAMBOA,CALLE+67+437+B,MERIDA,MERIDA
NELLY+OJEDA+FERNANDEZ+DE+RENDON,CALLE+67+760,MERIDA,MERIDA
ANDREA+AGUILAR+DE+CUEVAS,CALLE+67+900,MERIDA,MERIDA
MOISES+VAZQUEZ+VEGA,CALLE+68,OXKUTZCAB,OXKUTZCAB
CONSUELO+ZAVALA+CASTILLO,CALLE+68,TEKAX+DE+ALVARO+OBREGON,TEKAX
MARIA+NELLY+ROSADO+ESCOBEDO,CALLE+68+507,MERIDA,MERIDA
GREGORIO+TORRES+QUINTERO,CALLE+69,KANASIN,KANASIN
JOSE+MONTES+DE+OCA,CALLE+69,MERIDA,MERIDA
EDUARDO+URZAIZ+RODRIGUEZ,CALLE+69,MERIDA,MERIDA
EDUARDO+URZAIZ+RODRIGUEZ,CALLE+69,MERIDA,MERIDA
JOSE+GONZALEZ+ROSADO,CALLE+69,MERIDA,MERIDA
NUEVO+AMANECER,CALLE+69-B+105,MERIDA,MERIDA
CENTRO+EDUCATIVO+MAR+Y+SOL,CALLE+69-B+313,MERIDA,MERIDA
FLORINDA+BATISTA+ESPINOLA,CALLE+69+200,MERIDA,MERIDA
FLORINDA+BATISTA+ESPINOLA,CALLE+69+200,MERIDA,MERIDA
PEQUEÑAS+GENERACIONES,CALLE+69+318,MERIDA,MERIDA
CENTRO+EDUCATIVO+MUNDO+HISPANO,CALLE+69+338,MERIDA,MERIDA
PASITOS+DE+PREESCOLAR,CALLE+69+342,MERIDA,MERIDA
MI+MUNDO+DE+INTEGRACION,CALLE+69+383,MERIDA,MERIDA
COLEGIO+MEXICANO,CALLE+69+452,MERIDA,MERIDA
JESUS+GARCIA+CORONA,CALLE+7,XMATKUIL,MERIDA
U+XIITIL+TUKUL,CALLE+7,TIXCACALCUPUL,TIXCACALCUPUL
CARMEN+SERDAN,CALLE+7,EKMUL,TIXKOKOB
MIGUEL+DE+CERVANTES+SAAVEDRA,CALLE+7,UMAN,UMAN
NIÑOS+HEROES,CALLE+7-A+344,MERIDA,MERIDA
JOSE+MARTI,CALLE+7-A+390,MERIDA,MERIDA
CENTRO+DE+EDUCACION+INTEGRAL+PENINSULAR,CALLE+7+335+A,MERIDA,MERIDA
CENTRO+EDUCATIVO+APRENDICES+VISTA+ALEGRE,CALLE+7+359,MERIDA,MERIDA
CONSORCIO+EDUCATIVO+DEL+MAYAB+BVU-1344,CALLE+7+365,MERIDA,MERIDA
RICARDO+FLORES+MAGON,CALLE+7+406+NA,MERIDA,MERIDA
ENRIQUE+RODRIGUEZ+CANO,CALLE+7+51,EKMUL,TIXKOKOB
LA+EDAD+DE+ORO,CALLE+7+515,MERIDA,MERIDA
JOSE+ALAYOLA+PREVE,CALLE+7+93+NA,CELESTUN,CELESTUN
RAFAEL+CHAZARO+PEREZ,CALLE+70+150,PROGRESO,PROGRESO
CRISTOBAL+COLON,CALLE+70+602,TIZIMIN,TIZIMIN
INSTITUTO+EDUCATIVO+BAMBINO,CALLE+70+603+C-D,MERIDA,MERIDA
INSTITUTO+EDUCATIVO+BAMBINO,CALLE+70+603+C-D,MERIDA,MERIDA
ADOLFINA+CARDEÑA+M+DE+ARCEO,CALLE+71-A+373,MERIDA,MERIDA
5+DE+MAYO,CALLE+71-D,MERIDA,MERIDA
FRANCISCO+GABILONDO+SOLER,CALLE+71+304,MERIDA,MERIDA
FRANCISCO+MARQUEZ,CALLE+72+431,MERIDA,MERIDA
MANUEL+AVILA+CAMACHO,CALLE+72+453,MERIDA,MERIDA
LA+CASITA,CALLE+72+482,MERIDA,MERIDA
JARDIN+DE+NIÑOS+AMERICANO,CALLE+72+499,MERIDA,MERIDA
COLEGIO+AMERICANO,CALLE+72+499,MERIDA,MERIDA
COLEGIO+AMERICANO,CALLE+72+499,MERIDA,MERIDA
MARGARITA+MAZA+DE+JUAREZ,CALLE+72+556+A,MERIDA,MERIDA
MANUEL+CEPEDA+PERAZA,CALLE+72+556+B,MERIDA,MERIDA
MARIA+ANTONIA+ANCONA,CALLE+72+565,MERIDA,MERIDA
X'OCEN,CALLE+73,KANASIN,KANASIN
ELDA+CAMPOS+NAVARRETE,CALLE+73,MERIDA,MERIDA
JOAQUIN+CEBALLOS+MIMENZA,CALLE+73,MERIDA,MERIDA
MI+PEQUEÑO+MUNDO,CALLE+73-A+475+A,MERIDA,MERIDA
LIBORIO+PEREZ+ENCALADA,CALLE+73-B+245,KANASIN,KANASIN
NIÑOS+DEL+MUNDO,CALLE+73-C+946,MERIDA,MERIDA
ILUSTRACION,CALLE+73-D+119,MERIDA,MERIDA
GUADALUPE+VICTORIA,CALLE+74+141,PROGRESO,PROGRESO
GUADALUPE+VICTORIA,CALLE+74+141,PROGRESO,PROGRESO
GUADALUPE+VICTORIA,CALLE+74+141,PROGRESO,PROGRESO
MOISES+SAENZ,CALLE+74+468,MERIDA,MERIDA
MOISES+SAENZ,CALLE+74+468,MERIDA,MERIDA
COLEGIO+DEL+MAYAB,CALLE+74+553+B,MERIDA,MERIDA
COLEGIO+DEL+MAYAB,CALLE+74+553+B,MERIDA,MERIDA
COLEGIO+DEL+MAYAB,CALLE+74+553+B,MERIDA,MERIDA
AVELINO+MONTES+LINAJE,CALLE+74+557,MERIDA,MERIDA
ELVIA+CARRILLO,CALLE+75,MERIDA,MERIDA
NACHI-COCOM,CALLE+75,MERIDA,MERIDA
NIÑOS+DEL+MAYAB,CALLE+75-D+469,MERIDA,MERIDA
INSTITUTO+DE+DESARROLLO+INTEGRAL+CRECE,CALLE+75+374+A,MERIDA,MERIDA
MARIA+ANTONIA+ANCONA,CALLE+75+542,MERIDA,MERIDA
AVELINO+MONTES+LINAJE-A.C.,CALLE+75+561+A,MERIDA,MERIDA
AVELINO+MONTES+LINAJE-A.C.,CALLE+75+563,MERIDA,MERIDA
NIÑOS+DE+MEXICO,CALLE+75+565+A,MERIDA,MERIDA
ROCHAVI+PENSIONES,CALLE+76+531,MERIDA,MERIDA
ROCHAVI+PENSIONES,CALLE+76+531,MERIDA,MERIDA
MIGUEL+ANGEL+SALCEDO+INZUNZA,CALLE+77,KANASIN,KANASIN
MIGUEL+ANGEL+SALCEDO+INZUNZA,CALLE+77,KANASIN,KANASIN
PAPAGAYITO,CALLE+77-A+483,MERIDA,MERIDA
VENUSTIANO+CARRANZA,CALLE+77+400,MERIDA,MERIDA
LEOPOLDO+ARANA+CABRERA,CALLE+77+400,MERIDA,MERIDA
ESCUELA+SECUNDARIA+PROGRESO,CALLE+77+6+D,PROGRESO,PROGRESO
ANDRES+QUINTANA+ROO,CALLE+77+614,MERIDA,MERIDA
ROSA+MARIA+RUZ+REJON,CALLE+78,TIZIMIN,TIZIMIN
PANFILO+NOVELO+MARTIN,CALLE+78,VALLADOLID,VALLADOLID
CIRILO+J.+MONTES+DE+OCA+RAMIREZ,CALLE+78+SN,TEKAX+DE+ALVARO+OBREGON,TEKAX
FRANCISCO+J.+MUJICA,CALLE+79-BIS+597,MERIDA,MERIDA
MI+MUNDO+MAGICO,CALLE+79-C+551,MERIDA,MERIDA
COLEGIO+INTERACTIVO+PROGRESO,CALLE+79+222,PROGRESO,PROGRESO
ALEGRIA,CALLE+79+489+NA,MERIDA,MERIDA
PEQUEÑINES,CALLE+79+531+NA,MERIDA,MERIDA
MARIANO+MATAMOROS,CALLE+8,SAN+ANTONIO+CHEL,HUNUCMA
CHICHEN+ITZA,CALLE+8,KANTUNIL,KANTUNIL
IGNACIO+ZARAGOZA,CALLE+8,MAXCANU,MAXCANU
PLAN+DE+AYALA,CALLE+8,MERIDA,MERIDA
BENITO+JUAREZ+GARCIA,CALLE+8,MERIDA,MERIDA
IGNACIO+ZARAGOZA,CALLE+8,MERIDA,MERIDA
AGUSTIN+MELGAR,CALLE+8,NOLO,TIXKOKOB
POPOL-VUH,CALLE+8,KANXOC,VALLADOLID
JOSE+VASCONCELOS,CALLE+8-B+218,MERIDA,MERIDA
ELADIO+NOVELO+GIL,CALLE+8-B+218,MERIDA,MERIDA
JAIME+NUNO,CALLE+8+184,MERIDA,MERIDA
EMILIANO+ZAPATA,CALLE+8+2,SAN+ANTONIO+CHUC,TUNKAS
JUAN+DE+DIOS+PEZA,CALLE+8+25,EUAN,TIXKOKOB
RAFAEL+RAMIREZ+CASTAÑEDA,CALLE+8+74,CONKAL,CONKAL
RAFAEL+RAMIREZ+CASTAÑEDA,CALLE+8+NA,ABALA,ABALA
ARTICULO+27+CONSTITUCIONAL,CALLE+8+SN,TAHDZIU,TAHDZIU
ENRIQUE+AVILA+VAZQUEZ,CALLE+80,TEKAX+DE+ALVARO+OBREGON,TEKAX
CARLOS+CASTRO+MORALES,CALLE+80+490,MERIDA,MERIDA
CUAUHTEMOC,CALLE+80+563,MERIDA,MERIDA
COLEGIO+REGIONAL+DE+MEXICO,CALLE+81,MERIDA,MERIDA
COLEGIO+REGIONAL+DE+MEXICO,CALLE+81,MERIDA,MERIDA
COLEGIO+REGIONAL+DE+MEXICO-UNIDAD+LA+JOYA,CALLE+81,MERIDA,MERIDA
JUAN+DE+LA+BARRERA,CALLE+81,TIZIMIN,TIZIMIN
ADOLFO+LOPEZ+MATEOS,CALLE+81,TIZIMIN,TIZIMIN
VICENTE+GUERRERO,CALLE+81-A,MERIDA,MERIDA
VICENTE+GUERRERO,CALLE+81-A+500,MERIDA,MERIDA
ATENEO+DE+PROGRESO,CALLE+81+104+I,PROGRESO,PROGRESO
CENTRO+EDUCATIVO+DESPERTARES,CALLE+81+638,MERIDA,MERIDA
LUIS+ALVAREZ+BARRET,CALLE+82+538,MERIDA,MERIDA
LUIS+ALVAREZ+BARRET,CALLE+82+538,MERIDA,MERIDA
MANUEL+SALES+CEPEDA,CALLE+83+464,MERIDA,MERIDA
INSTITUITO+EDUCATIVO+MARGARITA+L.+VIZUETT+GONZALEZ,CALLE+83+679,PROGRESO,PROGRESO
AGUSTIN+FRANCO+VILLANUEVA,CALLE+84,MERIDA,MERIDA
EDMUNDO+VILLALVA+RODRIGUEZ,CALLE+84-A,MERIDA,MERIDA
NUEVA+CREACION+II,CALLE+84-A+NA,MERIDA,MERIDA
LIBORIO+PEREZ+ENCALADA,CALLE+84+129,PROGRESO,PROGRESO
CENTRO+DE+EDUCACION+INTEGRAL+BINET,CALLE+85+448,MERIDA,MERIDA
CENTRO+DE+EDUCACION+INTEGRAL+BINET,CALLE+85+488,MERIDA,MERIDA
AGUSTIN+DE+ITURBIDE,CALLE+86,MERIDA,MERIDA
AGUSTIN+VADILLO+CICERO,CALLE+86,MERIDA,MERIDA
VIVAN+LOS+NIÑOS,CALLE+86+519,MERIDA,MERIDA
CENTRO+EDUCATIVO+CARLOS+MONSIVAIS,CALLE+86+519,MERIDA,MERIDA
JOSE+VASCONCELOS,CALLE+87,MERIDA,MERIDA
JESUS+MANUEL+IBARRA+PEIRO,CALLE+87+370,MERIDA,MERIDA
INSTITUTO+12+DE+OCTUBRE,CALLE+87+487+K,MERIDA,MERIDA
FRIDA+KAHLO,CALLE+88,DZUNUNCAN,MERIDA
ROCIO+DEL+ALBA+RUIZ+CARRILLO,CALLE+88,MERIDA,MERIDA
ARBOLEDA,CALLE+89-A+491+J-K,MERIDA,MERIDA
MIS+PRIMEROS+PASOS,CALLE+89+248,PROGRESO,PROGRESO
ARCADIO+TUZ+CHAN,CALLE+9,CHOLUL,CANTAMAYEC
DAVID+VIVAS+ROMERO,CALLE+9,SITPACH,MERIDA
PILAR+VICTORIA+Y+VICTORIA,CALLE+9,PETO,PETO
PILAR+VICTORIA+Y+VICTORIA,CALLE+9,PETO,PETO
FELIPE+CARRILLO+PUERTO,CALLE+9,TICUL,TICUL
BERNAL+DIAZ+DEL+CASTILLO,CALLE+9,UMAN,UMAN
MANUEL+GUTIERREZ+NAJERA,CALLE+9-A+100,TICUL,TICUL
JUGUEMOS+A+APRENDER,CALLE+9+102,CELESTUN,CELESTUN
CHACPUCZICAL,CALLE+9+107,HUHI,HUHI
ERMILO+ABREU+GOMEZ,CALLE+9+392,MERIDA,MERIDA
SALVADOR+ALVARADO,CALLE+9+47,CHUBURNA,PROGRESO
NACHI+COCOM,CALLE+9+49,CUNCUNUL,CUNCUNUL
NUEVA+REFORMA+AGRARIA,CALLE+9+MANZANA7,MERIDA,MERIDA
NUEVA+CREACION+IX,CALLE+9+SN,TICUL,TICUL
ANA+MARIA+DE+LOS+ANGELES+PIÑA+AZCORRA,CALLE+90,MERIDA,MERIDA
ADOLFO+CISNEROS+CAMARA,CALLE+90,MERIDA,MERIDA
MELCHOR+OCAMPO,CALLE+91+501,MERIDA,MERIDA
EMILIANO+ZAPATA,CALLE+92,MERIDA,MERIDA
RICARDO+LOPEZ+MENDEZ,CALLE+92,MERIDA,MERIDA
MANUEL+VAZQUEZ+FARFAN,CALLE+93+328,MERIDA,MERIDA
LUIS+G+MONZON,CALLE+93+501+J,MERIDA,MERIDA
VENUSTIANO+CARRANZA,CALLE+93+505+A,MERIDA,MERIDA
ESCUELA+SECUNDARIA+TECNICA+NUM.+59,CALLE+94,MERIDA,MERIDA
COLEGIO+INTERACTIVO+PROGRESO,CALLE+94+146,PROGRESO,PROGRESO
VICTOR+MANUEL+MARTINEZ+HERRERA,CALLE+94+600+A-B-C,MERIDA,MERIDA
APRENDER+ES+DIVERTIDO,CALLE+94+600+B-C,MERIDA,MERIDA
MEXICO,CALLE+94+728,MERIDA,MERIDA
PATTY,CALLE+95-B+530,MERIDA,MERIDA
BELISARIO+DOMINGUEZ,CALLE+95-C+559,MERIDA,MERIDA
JOSE+C+PALMA,CALLE+95+373,MERIDA,MERIDA
EL+SOMBRERITO,CALLE+95+499+S,MERIDA,MERIDA
CARLOS+CARRILLO+VEGA,CALLE+96,MERIDA,MERIDA
CARLOS+CARRILLO+VEGA,CALLE+96,MERIDA,MERIDA
CARLOS+CARRILLO+VEGA,CALLE+96,MERIDA,MERIDA
CARLOS+CARRILLO+VEGA,CALLE+96,MERIDA,MERIDA
MAURO+LOPEZ+SOSA,CALLE+96+675,MERIDA,MERIDA
JACINTO+UC+DE+LOS+SANTOS,CALLE+96+774,MERIDA,MERIDA
GUARDERIA+PARTICIPATIVA+CAMARA+DE+COMERCIO+DE+MERIDA,CALLE+97-D+710,MERIDA,MERIDA
CENTRO+EDUCATIVO+COLITA+DE+ALGODON,CALLE+97+474+A,MERIDA,MERIDA
FELIPE+CARRILLO+PUERTO,CALLE+98+511+C,MERIDA,MERIDA
ALFONSO+N+URUETA+CARRILLO,CALLE+98+511+C,MERIDA,MERIDA
ANTONIO+MEDIZ+BOLIO,CALLE+99+465,MERIDA,MERIDA
CENTRO+EDUCATIVO+EMMANUEL+MOUNIER+INTEGRAL+HUMANISTA,CALLE+ANILLO+PERIFERICO+KM+4.5,MERIDA,MERIDA
CENTRO+DE+DESARROLLO+INFANTIL+NUM.+3,CALLE+ANTIGUA+CARRETERA+A+CHUBURNA,MERIDA,MERIDA
FELIPA+POOT,CALLE+ANTIGUA+CARRETERA+A+CHUBURNA,MERIDA,MERIDA
PLAN+SEXENAL,CALLE+C.+30,CHANKOM,CHANKOM
PRIMARIA+INDIGENA+PAEPI,CALLE+CHUCTEIL,CHUCTEIL,CHIKINDZONOT
NICOLAS+MOGUEL,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,UAYALCEH,ABALA
BENITO+JUAREZ+GARCIA,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,POCOBOCH,CALOTMUL
VALENTIN+GOMEZ+FARIAS,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,TAHCABO,CALOTMUL
EMILIANO+ZAPATA,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,HOLCA,ESPITA
FELIPE+CARRILLO+PUERTO,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,XOY,PETO
MIGUEL+HIDALGO+Y+COSTILLA,CALLE+CONOCIDO+DOMICILIO+CONOCIDO,TIXCACALTUYUB,YAXCABA
CUAUHTEMOC,CALLE+CONOCIDO+SN,YAXCOPIL,PETO
MAYAPAN,CALLE+CONOCIDO+SN,TELCHAQUILLO,TECOH
IGNACIO+ALLENDE,CALLE+CONOCIDO+SN,DZITNUP,VALLADOLID
BENITO+JUAREZ+GARCIA,CALLE+CONOCIDO+SN,YAXUNAH,YAXCABA
SALVADOR+ALVARADO,CALLE+DE+LA+LUZ,EMILIANO+ZAPATA,OXKUTZCAB
ELVIA+MAGANDA+AVILA,CALLE+NIGUNO,MERIDA,MERIDA
INSTITUTO+PATRIA,CALLE+PERIFERICO+KILOMETRO+2.5,MERIDA,MERIDA
INSTITUTO+PATRIA,CALLE+PERIFERICO+KILOMETRO+2.5,MERIDA,MERIDA
HISPANO+MEXICANO+DEL+SURESTE,CALLE+PERIFERICO+NORTE,VALLADOLID,VALLADOLID
INSTITUTO+PATRIA,CALLE+PERIFERICO+NORTE+KM+2.5+(A+ESPALDAS+DE+CITY+CENTER),MERIDA,MERIDA
INSTITUTO+MILITARIZADO+DEL+SURESTE,CALLE+PERIFERICO+NORTE+KM+24+(CHOLUL),MERIDA,MERIDA
CENTRO+DE+ESTUDIOS+MERIDA,CALLE+PERIFERICO+PONIENTE,MERIDA,MERIDA
ESCUELA+COMUNITARIA+CONAFE,CALLE+PERIFERICO+PONIENTE+722,MERIDA,MERIDA
NUEVA+CREACION,CALLE+PRINCIPAL,NACUCHE,ESPITA
BENITO+JUAREZ+GARCIA,CALLE+PRINCIPAL+SN,NACUCHE,ESPITA
PREESCOLAR+COMUNITARIO,CALLE+SAN+DIEGO,SAN+DIEGO,CUNCUNUL
CENTRO+EDUCATIVO+BLAS+PASCAL,CARRETERA+A+DZITYA,MERIDA,MERIDA
