NOMBRE,CALLE Y NUMERO,LOCALIDAD,MUNICIPIO,LAT_HITS,LNG_HITS
VICENTE GUERRERO,CALLE 81-A 500,MERIDA,MERIDA,20.9534966,-89.5777501
ATENEO DE PROGRESO,CALLE 81 104 I,PROGRESO,PROGRESO,21.2837474,-89.6561791
CENTRO EDUCATIVO DESPERTARES,CALLE 81 638,MERIDA,MERIDA,20.946337,-89.6959146
LUIS ALVAREZ BARRET,CALLE 82 538,MERIDA,MERIDA,20.9570507,-89.6402621
LUIS ALVAREZ BARRET,CALLE 82 538,MERIDA,MERIDA,20.9570507,-89.6402621
MANUEL SALES CEPEDA,CALLE 83 464,MERIDA,MERIDA,20.9511136,-89.6157638
INSTITUITO EDUCATIVO MARGARITA L. VIZUETT GONZALEZ,CALLE 83 679,PROGRESO,PROGRESO,21.2788213,-89.6877698
AGUSTIN FRANCO VILLANUEVA,CALLE 84,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
EDMUNDO VILLALVA RODRIGUEZ,CALLE 84-A,MERIDA,MERIDA,20.9784286,-89.6385736
NUEVA CREACION II,CALLE 84-A NA,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
LIBORIO PEREZ ENCALADA,CALLE 84 129,PROGRESO,PROGRESO,20.9377003,-89.5787996
CENTRO DE EDUCACION INTEGRAL BINET,CALLE 85 448,MERIDA,MERIDA,20.9419042,-89.5901518
CENTRO DE EDUCACION INTEGRAL BINET,CALLE 85 488,MERIDA,MERIDA,20.9419042,-89.5901518
AGUSTIN DE ITURBIDE,CALLE 86,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
AGUSTIN VADILLO CICERO,CALLE 86,MERIDA,MERIDA,20.9781014,-89.6053544
VIVAN LOS NIÑOS,CALLE 86 519,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
CENTRO EDUCATIVO CARLOS MONSIVAIS,CALLE 86 519,MERIDA,MERIDA,20.9643249,-89.6407256
JOSE VASCONCELOS,CALLE 87,MERIDA,MERIDA,20.93909,-89.5867057
JESUS MANUEL IBARRA PEIRO,CALLE 87 370,MERIDA,MERIDA,20.9392315,-89.5870407
INSTITUTO 12 DE OCTUBRE,CALLE 87 487 K,MERIDA,MERIDA,20.9501536,-89.6214095
FRIDA KAHLO,CALLE 88,DZUNUNCAN,MERIDA,ZERO_RESULTS,ZERO_RESULTS
ROCIO DEL ALBA RUIZ CARRILLO,CALLE 88,MERIDA,MERIDA,20.8905005,-89.6529885
ARBOLEDA,CALLE 89-A 491 J-K,MERIDA,MERIDA,20.9503078,-89.6282346
MIS PRIMEROS PASOS,CALLE 89 248,PROGRESO,PROGRESO,21.2796584,-89.6546142
ARCADIO TUZ CHAN,CALLE 9,CHOLUL,CANTAMAYEC,ZERO_RESULTS,ZERO_RESULTS
DAVID VIVAS ROMERO,CALLE 9,SITPACH,MERIDA,21.0280355,-89.5180164
PILAR VICTORIA Y VICTORIA,CALLE 9,PETO,PETO,20.1370198,-88.9221543
PILAR VICTORIA Y VICTORIA,CALLE 9,PETO,PETO,20.1370198,-88.9221543
FELIPE CARRILLO PUERTO,CALLE 9,TICUL,TICUL,20.4099788,-89.5349646
BERNAL DIAZ DEL CASTILLO,CALLE 9,UMAN,UMAN,ZERO_RESULTS,ZERO_RESULTS
MANUEL GUTIERREZ NAJERA,CALLE 9-A 100,TICUL,TICUL,ZERO_RESULTS,ZERO_RESULTS
JUGUEMOS A APRENDER,CALLE 9 102,CELESTUN,CELESTUN,ZERO_RESULTS,ZERO_RESULTS
CHACPUCZICAL,CALLE 9 107,HUHI,HUHI,ZERO_RESULTS,ZERO_RESULTS
ERMILO ABREU GOMEZ,CALLE 9 392,MERIDA,MERIDA,21.0052298,-89.5929006
SALVADOR ALVARADO,CALLE 9 47,CHUBURNA,PROGRESO,21.2528494,-89.8162245
NACHI COCOM,CALLE 9 49,CUNCUNUL,CUNCUNUL,ZERO_RESULTS,ZERO_RESULTS
NUEVA REFORMA AGRARIA,CALLE 9 MANZANA7,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
NUEVA CREACION IX,CALLE 9 SN,TICUL,TICUL,ZERO_RESULTS,ZERO_RESULTS
ANA MARIA DE LOS ANGELES PIÑA AZCORRA,CALLE 90,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
ADOLFO CISNEROS CAMARA,CALLE 90,MERIDA,MERIDA,21.0193886,-89.6180894
MELCHOR OCAMPO,CALLE 91 501,MERIDA,MERIDA,20.9472994,-89.6262496
EMILIANO ZAPATA,CALLE 92,MERIDA,MERIDA,20.9248699,-89.6483148
RICARDO LOPEZ MENDEZ,CALLE 92,MERIDA,MERIDA,21.0459941,-89.6296833
MANUEL VAZQUEZ FARFAN,CALLE 93 328,MERIDA,MERIDA,20.9483851,-89.6163924
LUIS G MONZON,CALLE 93 501 J,MERIDA,MERIDA,20.9461251,-89.6287286
VENUSTIANO CARRANZA,CALLE 93 505 A,MERIDA,MERIDA,20.9461875,-89.6292484
ESCUELA SECUNDARIA TECNICA NUM. 59,CALLE 94,MERIDA,MERIDA,20.9230777,-89.6496552
COLEGIO INTERACTIVO PROGRESO,CALLE 94 146,PROGRESO,PROGRESO,21.283257,-89.670834
VICTOR MANUEL MARTINEZ HERRERA,CALLE 94 600 A-B-C,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
APRENDER ES DIVERTIDO,CALLE 94 600 B-C,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
MEXICO,CALLE 94 728,MERIDA,MERIDA,20.9630067,-89.6461483
PATTY,CALLE 95-B 530,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
BELISARIO DOMINGUEZ,CALLE 95-C 559,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
JOSE C PALMA,CALLE 95 373,MERIDA,MERIDA,20.9469801,-89.6169171
EL SOMBRERITO,CALLE 95 499 S,MERIDA,MERIDA,20.9448995,-89.6246476
CARLOS CARRILLO VEGA,CALLE 96,MERIDA,MERIDA,20.9964181,-89.7097055
CARLOS CARRILLO VEGA,CALLE 96,MERIDA,MERIDA,20.9964181,-89.7097055
CARLOS CARRILLO VEGA,CALLE 96,MERIDA,MERIDA,20.9964181,-89.7097055
CARLOS CARRILLO VEGA,CALLE 96,MERIDA,MERIDA,20.9964181,-89.7097055
MAURO LOPEZ SOSA,CALLE 96 675,MERIDA,MERIDA,20.9511249,-89.6495875
JACINTO UC DE LOS SANTOS,CALLE 96 774,MERIDA,MERIDA,20.9479176,-89.6444923
GUARDERIA PARTICIPATIVA CAMARA DE COMERCIO DE MERIDA,CALLE 97-D 710,MERIDA,MERIDA,20.9454221,-89.646908
CENTRO EDUCATIVO COLITA DE ALGODON,CALLE 97 474 A,MERIDA,MERIDA,20.9443997,-89.6239679
FELIPE CARRILLO PUERTO,CALLE 98 511 C,MERIDA,MERIDA,20.9957878,-89.6009212
ALFONSO N URUETA CARRILLO,CALLE 98 511 C,MERIDA,MERIDA,20.9911353,-89.5930786
ANTONIO MEDIZ BOLIO,CALLE 99 465,MERIDA,MERIDA,20.9434229,-89.6231163
CENTRO EDUCATIVO EMMANUEL MOUNIER INTEGRAL HUMANISTA,CALLE ANILLO PERIFERICO KM 4.5,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
CENTRO DE DESARROLLO INFANTIL NUM. 3,CALLE ANTIGUA CARRETERA A CHUBURNA,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
FELIPA POOT,CALLE ANTIGUA CARRETERA A CHUBURNA,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
PLAN SEXENAL,CALLE C. 30,CHANKOM,CHANKOM,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,CALLE CHUCTEIL,CHUCTEIL,CHIKINDZONOT,ZERO_RESULTS,ZERO_RESULTS
NICOLAS MOGUEL,CALLE CONOCIDO DOMICILIO CONOCIDO,UAYALCEH,ABALA,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,CALLE CONOCIDO DOMICILIO CONOCIDO,POCOBOCH,CALOTMUL,ZERO_RESULTS,ZERO_RESULTS
VALENTIN GOMEZ FARIAS,CALLE CONOCIDO DOMICILIO CONOCIDO,TAHCABO,CALOTMUL,ZERO_RESULTS,ZERO_RESULTS
EMILIANO ZAPATA,CALLE CONOCIDO DOMICILIO CONOCIDO,HOLCA,ESPITA,ZERO_RESULTS,ZERO_RESULTS
FELIPE CARRILLO PUERTO,CALLE CONOCIDO DOMICILIO CONOCIDO,XOY,PETO,ZERO_RESULTS,ZERO_RESULTS
MIGUEL HIDALGO Y COSTILLA,CALLE CONOCIDO DOMICILIO CONOCIDO,TIXCACALTUYUB,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
CUAUHTEMOC,CALLE CONOCIDO SN,YAXCOPIL,PETO,ZERO_RESULTS,ZERO_RESULTS
MAYAPAN,CALLE CONOCIDO SN,TELCHAQUILLO,TECOH,20.6296289,-89.4604935
IGNACIO ALLENDE,CALLE CONOCIDO SN,DZITNUP,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,CALLE CONOCIDO SN,YAXUNAH,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
SALVADOR ALVARADO,CALLE DE LA LUZ,EMILIANO ZAPATA,OXKUTZCAB,ZERO_RESULTS,ZERO_RESULTS
ELVIA MAGANDA AVILA,CALLE NIGUNO,MERIDA,MERIDA,20.9533028,-89.682009
INSTITUTO PATRIA,CALLE PERIFERICO KILOMETRO 2.5,MERIDA,MERIDA,21.0380238,-89.6091485
INSTITUTO PATRIA,CALLE PERIFERICO KILOMETRO 2.5,MERIDA,MERIDA,21.0380238,-89.6091485
HISPANO MEXICANO DEL SURESTE,CALLE PERIFERICO NORTE,VALLADOLID,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
INSTITUTO PATRIA,CALLE PERIFERICO NORTE KM 2.5 (A ESPALDAS DE CITY CENTER),MERIDA,MERIDA,21.0374306,-89.608317
INSTITUTO MILITARIZADO DEL SURESTE,CALLE PERIFERICO NORTE KM 24 (CHOLUL),MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
CENTRO DE ESTUDIOS MERIDA,CALLE PERIFERICO PONIENTE,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA COMUNITARIA CONAFE,CALLE PERIFERICO PONIENTE 722,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
NUEVA CREACION,CALLE PRINCIPAL,NACUCHE,ESPITA,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,CALLE PRINCIPAL SN,NACUCHE,ESPITA,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR COMUNITARIO,CALLE SAN DIEGO,SAN DIEGO,CUNCUNUL,ZERO_RESULTS,ZERO_RESULTS
CENTRO EDUCATIVO BLAS PASCAL,CARRETERA A DZITYA,MERIDA,MERIDA,21.0573887,-89.6463064
BLAS PASCAL,CARRETERA A DZITYA KILOMETRO 1.5,DZITYA,MERIDA,21.0573887,-89.6463064
SECUNDARIA NUM. 88,CARRETERA A ICHMUL,CHIKINDZONOT,CHIKINDZONOT,ZERO_RESULTS,ZERO_RESULTS
JACINTO PAT,CARRETERA A KANCABDZONOT KILOMETRO 1,YAXCABA,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
JUAN JOSE HOIL,CARRETERA A MERIDA KM.1 RANCHO SANTA MARIA,CHUMAYEL,CHUMAYEL,ZERO_RESULTS,ZERO_RESULTS
COMUNIDAD EDUCATIVA ALIANZ,CARRETERA A PROGRESO,MERIDA,MERIDA,21.052785,-89.636221
COMUNIDAD EDUCATIVA ALIANZ,CARRETERA A PROGRESO,MERIDA,MERIDA,21.052785,-89.636221
COMUNIDAD EDUCATIVA ALIANZ,CARRETERA A PROGRESO,MERIDA,MERIDA,21.052785,-89.636221
COLEGIO MERIDA,CARRETERA A PROGRESO KILOMETRO 4.5,MERIDA,MERIDA,21.0094888,-89.6242818
COLEGIO MERIDA,CARRETERA A PROGRESO KILOMETRO 4.5,MERIDA,MERIDA,21.0094888,-89.6242818
RICARDO GARIBAY,CARRETERA A QUINTANA ROO,KAMBUL,PETO,ZERO_RESULTS,ZERO_RESULTS
JUSTO SIERRA  O'REILLY,CARRETERA A SOTUTA KILOMETRO 1,TIXCACALTUYUB,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
NACHI COCOM,CARRETERA A TECOH KILOMETRO 1,SOTUTA DE PEON,TECOH,ZERO_RESULTS,ZERO_RESULTS
JESUS REYES HEROLES,CARRETERA A TEMOZON,YAXCOPIL,PETO,ZERO_RESULTS,ZERO_RESULTS
MERIDA,CARRETERA A TIMUCUY,KANASIN,KANASIN,ZERO_RESULTS,ZERO_RESULTS
LUIS GONZAGA URBINA,CARRETERA A XACABCHEN,XANLA,CHANKOM,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 13,CARRETERA ACANCEH-HOMUN KILOMETRO 1,ACANCEH,ACANCEH,20.8107266,-89.4435218
ESCUELA SECUNDARIA TECNICA NUM. 31,CARRETERA AKIL-PENCUYUT KILOMETRO 2,AKIL,AKIL,ZERO_RESULTS,ZERO_RESULTS
JOAQUIN BARANDA,CARRETERA ANTIGUA A TIXCACALCUPUL,TEKOM,TEKOM,ZERO_RESULTS,ZERO_RESULTS
RICARDO LOPEZ MENDEZ,CARRETERA CACALCHEN-BOKOBA KILOMETRO 1,CACALCHEN,CACALCHEN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 43,CARRETERA CALOTMUL-TIZIMIN KILOMETRO 2,CALOTMUL,CALOTMUL,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 15,CARRETERA CANSAHCAB-TEMAX KILOMETRO 1,CANSAHCAB,CANSAHCAB,ZERO_RESULTS,ZERO_RESULTS
ADEMAR EFRAIN BRITO PARRA,CARRETERA CENOTILLO-TUNKAS KILOMETRO 2,CENOTILLO,CENOTILLO,ZERO_RESULTS,ZERO_RESULTS
ZAMNA,CARRETERA CHANKOM-XANLA,CHANKOM,CHANKOM,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 69,CARRETERA CHICHIMILA-XOCEN KILOMETRO 6,XOCEN,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 22,CARRETERA CHICXULUB-CONKAL KILOMETRO 5 NA,CHICXULUB PUEBLO,CHICXULUB PUEBLO,ZERO_RESULTS,ZERO_RESULTS
GUILLERMO PRIETO,CARRETERA CITILCUM-TEKANTO SN,TEKANTO,TEKANTO,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 45,CARRETERA CUZAMA-HOMUN NA,HOMUN,HOMUN,ZERO_RESULTS,ZERO_RESULTS
JUAN MANUEL VARGAS,CARRETERA CUZAMA-TEKIT KILOMETRO 4,CHUNKANAN,CUZAMA,ZERO_RESULTS,ZERO_RESULTS
EMILIANO ZAPATA,CARRETERA DZONOT AKE-DZONOT TIGRE,DZONOT AKE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 19,CARRETERA EKMUL-TIXKOKOB KILOMETRO 1,TIXKOKOB,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 12,CARRETERA ESPITA-CALOTMUL KILOMETRO 3,ESPITA,ESPITA,ZERO_RESULTS,ZERO_RESULTS
YUCATAN,CARRETERA HIPOLITO-SAN JOSE CONDE,SAN HIPOLITO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 17,CARRETERA HOCABA-XOCCHEL KILOMETRO 4,HOCABA,HOCABA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 7,CARRETERA IZAMAL-HOCTUN KILOMETRO 1 NA,IZAMAL,IZAMAL,20.941224,-89.0190348
RICARDO FLORES MAGON,CARRETERA KANCABDZONOT-XAYUNA,KANCABDZONOT,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 18,CARRETERA KINCHIL-CELESTUN KILOMETRO 1,KINCHIL,KINCHIL,ZERO_RESULTS,ZERO_RESULTS
MARIANO ESCOBEDO,CARRETERA KINIL-CHICAN KILOMETRO 1,KINIL,TEKAX,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 60,CARRETERA LIBRE UNION-YAXCABA KILOMETRO 2,LIBRE UNION,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA EDUCREA,CARRETERA MERIDA-CAUCEL KM. 7,MERIDA,MERIDA,20.9946437,-89.694134
EL HUERTO MONTESSORI,CARRETERA MERIDA-CHOLUL,MERIDA,MERIDA,21.0279674,-89.5600754
COLEGIO ANGELUS,CARRETERA MERIDA-MOTUL,MERIDA,MERIDA,21.0326287,-89.5538278
MATILDE CARDENAS ALVAREZ,CARRETERA MERIDA-MOTUL KILOMETRO 15,MOCOCHA,MOCOCHA,ZERO_RESULTS,ZERO_RESULTS
CESAR MENDOZA SANTANA,CARRETERA MERIDA-PROGRESO KILOMETRO 8 CORDEMEX,MERIDA,MERIDA,20.9693993,-89.5762941
ESCUELA SECUNDARIA TECNICA NUM. 35,CARRETERA MERIDA-TEKAX KILOMETRO 102,OXKUTZCAB,OXKUTZCAB,ZERO_RESULTS,ZERO_RESULTS
TELESECUNDARIA NUM. 119,CARRETERA MERIDA-TIMUCUY,TEKIK DE REGIL,TIMUCUY,ZERO_RESULTS,ZERO_RESULTS
GILBERTO HAU OSALDE,CARRETERA MERIDA-VALLADOLID KILOMETRO 100.6,YOKDZONOT,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 49,CARRETERA MERIDA-VALLADOLIDID KILOMETRO 80 NA,HOLCA,KANTUNIL,ZERO_RESULTS,ZERO_RESULTS
MERCEDES PENICHE LOPEZ,CARRETERA NACUCHE-ESPITA KILOMETRO 1,NACUCHE,ESPITA,ZERO_RESULTS,ZERO_RESULTS
MARIANO AZUELA,CARRETERA OXKUTZCAB-HUNTOCHAC,XUL,OXKUTZCAB,ZERO_RESULTS,ZERO_RESULTS
GONZALO GUERRERO,CARRETERA PANABA-YALSIHON,CENOTE YALSIHON BUENA FE,PANABA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 68,CARRETERA PENCUYUT,PENCUYUT,TEKAX,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 14,CARRETERA PETO-CHETUMAL KILOMETRO 4,PETO,PETO,ZERO_RESULTS,ZERO_RESULTS
LEONA VICARIO,CARRETERA PETO-CHIKINDZONOT KILOMETRO 38,ICHMUL,CHIKINDZONOT,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,CARRETERA PETO-ICHMUL KILOMETRO 20.5,DZONOTCHEL,PETO,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 25,CARRETERA PISTE-DZITAS KILOMETRO 2,PISTE,TINUM,ZERO_RESULTS,ZERO_RESULTS
18 DE MARZO,CARRETERA PUERTO-JUAREZ KILOMETRO 10,TIKUCH,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
ERMILO ABREU GOMEZ,CARRETERA RUINAS AKE KILOMETRO 1,EKMUL,TIXKOKOB,ZERO_RESULTS,ZERO_RESULTS
TUTUL XIU,CARRETERA RUTA PUUC KILOMETRO 2.5,POTOIT,OXKUTZCAB,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 63,CARRETERA SAHCABA-HUHI KILOMETRO 1,SAHCABA,HOCABA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 38,CARRETERA SAN ANTONIO SODZIL,SACALUM,SACALUM,ZERO_RESULTS,ZERO_RESULTS
JUSTO SIERRA MENDEZ,CARRETERA SANTA RITA-HUNUKU,HUNUKU,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
JUSTO SIERRA MENDEZ,CARRETERA SANTA RITA-HUNUKU,HUNUKU,TEMOZON,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 33,CARRETERA SUCILA-PANABA KILOMETRO 1,SUCILA,SUCILA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 67,CARRETERA TAHDZIU-PETO KILOMETRO 1,TAHDZIU,TAHDZIU,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 10,CARRETERA TEABO-CHUMAYEL KILOMETRO 1.5 NA,TEABO,TEABO,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 30,CARRETERA TEKAX-TIXMEUAC KILOMETRO 17,TIXMEHUAC,TIXMEHUAC,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 3,CARRETERA TEKAX-TZUCACAB KILOMETRO 7,SAN DIEGO TEKAX,TEKAX,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 50,CARRETERA TEKIT-TELCHAQUILLO KILOMETRO 1,TEKIT,TEKIT,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 9,CARRETERA TELCHAC-MOTUL KILOMETRO 2 NA,TELCHAC,TELCHAC PUEBLO,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 36,CARRETERA TEYA-TEPAKAN KILOMETRO 1.5,TEYA,TEYA,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 29,CARRETERA TINUM-DZITAS KILOMETRO 1,TINUM,TINUM,ZERO_RESULTS,ZERO_RESULTS
JOSE MARIA MORELOS Y PAVON,CARRETERA TIXCANCAL-CHAN CENOTE KILOMETRO 7,CHAN CENOTE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 41,CARRETERA TIXPEHUAL-TIXKOKOB,TIXPEHUAL,TIXPEHUAL,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 4,CARRETERA TIZIMIN-COLONIA YUCATAN KILOMETRO 4,TIZIMIN,TIZIMIN,21.1499081,-88.1141734
ESCUELA SECUNDARIA TECNICA NUM. 37,CARRETERA TUN-CEN KILOMETRO 1,TUNKAS,TUNKAS,ZERO_RESULTS,ZERO_RESULTS
ESCUELA SECUNDARIA TECNICA NUM. 6,CARRETERA VALLADOLID-PUERTO JUAREZ KILOMETRO 2,VALLADOLID,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
ALFREDO BARRERA VASQUEZ,CARRETERA VALLADOLID-TINUM KILOMETRO 1,VALLADOLID,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
EDMUNDO BOLIO ONTIVEROS,CARRETERA XANABA-KANTUNIL KILOMETRO 1,XANABA,IZAMAL,ZERO_RESULTS,ZERO_RESULTS
JOAQUIN ANCONA ALBERTOS,CARRETERA XOCCHEL-HOCABA,XOCCHEL,XOCCHEL,ZERO_RESULTS,ZERO_RESULTS
VICENTE GUERRERO,CARRETERA YAXKUKUL-TIXKOKOB KILOMETRO 1,YAXKUKUL,YAXKUKUL,ZERO_RESULTS,ZERO_RESULTS
CRISTOBAL COLON,DOMICILIO CONOCIDO,SISBICHEN,CHEMAX,ZERO_RESULTS,ZERO_RESULTS
JUAN PIO PEREZ VERMONT,DOMICILIO CONOCIDO,FELIPE CARRILLO PUERTO,CHEMAX,ZERO_RESULTS,ZERO_RESULTS
JACINTO CANEK,DOMICILIO CONOCIDO,BENITO JUAREZ,TEKAX,ZERO_RESULTS,ZERO_RESULTS
FRANCISCO JAVIER MINA,DOMICILIO CONOCIDO,CANAKOM,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
SEGURIDAD PUBLICA,MANZANA 10,MERIDA,MERIDA,ZERO_RESULTS,ZERO_RESULTS
MONARCA,MANZANA 55,CHOLUL,MERIDA,21.040405,-89.5536141
CENTRO DE EDUCACION INTEGRAL MONARCA,MANZANA 55,CHOLUL MERIDA,MERIDA,21.040405,-89.5536141
HEROES DE 1847,NA,CHACSINKIN,CHACSINKIN,ZERO_RESULTS,ZERO_RESULTS
JUSTO SIERRA MENDEZ,NA,CHEMAX,CHEMAX,ZERO_RESULTS,ZERO_RESULTS
EMILIANO ZAPATA,NA,COCOYOL,CHEMAX,ZERO_RESULTS,ZERO_RESULTS
JUSTO SIERRA MENDEZ,NA,TULIN,CHEMAX,ZERO_RESULTS,ZERO_RESULTS
FELIPE CARRILLO PUERTO,NA,SAN FRANCISCO DE ASIS,PETO,ZERO_RESULTS,ZERO_RESULTS
IGNACIO ZARAGOZA,NA,DZONOT AKE,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
BENITO JUAREZ GARCIA,NA,BOLON,UMAN,ZERO_RESULTS,ZERO_RESULTS
MANUEL MENDOZA Y MENDOZA,NA,POPOLA,VALLADOLID,20.7323201,-88.2369133
JOSE MARIA MORELOS Y PAVON,NA,TAHDZIBICHEN,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
HISPANO MEXICANO DEL SURESTE,PERIFERICO NORTE,VALLADOLID,VALLADOLID,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,SN,KANKABCHEN GAMBOA,BACA,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,SN,X-CHAY,CHICHIMILA,ZERO_RESULTS,ZERO_RESULTS
CECILIO CHI,SN,DZITOX,CHICHIMILA,ZERO_RESULTS,ZERO_RESULTS
RITA CETINA GUTIERREZ,SN,TEXAN DE PALOMEQUE,HUNUCMA,ZERO_RESULTS,ZERO_RESULTS
PLAN DE DZELKOOP,SN,DZEAL,KAUA,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,SN,SAN MIGUEL,TAHDZIU,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,SN,TRASCORRAL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA COMUNITARIA,SN,FELIPE CARRILLO PUERTO NUMERO UNO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,SN,TRASCORRAL,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
SERAPIO BAQUEIRO PREVE,SN,DZONOT MEZO,TIZIMIN,ZERO_RESULTS,ZERO_RESULTS
CANDELARIA RUZ PATRON,SN,DZIBIKAK,UMAN,ZERO_RESULTS,ZERO_RESULTS
DELIO MORENO CANTON,SN,OXHOLON,UMAN,20.8750823,-89.8059888
MIGUEL HIDALGO Y COSTILLA,SN,YAXCOPOIL,UMAN,ZERO_RESULTS,ZERO_RESULTS
PREESCOLAR INDIGENA PAEPI,SN,SANTA MARIA,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
PRIMARIA INDIGENA PAEPI,SN,SANTA MARIA,YAXCABA,ZERO_RESULTS,ZERO_RESULTS
JUANA INES DE LA CRUZ,,MUCUYCHE,ABALA,ZERO_RESULTS,ZERO_RESULTS
